user_id,proficiency,language
45956,native_or_bilingual,Turkish
45956,professional_working,English
45957,professional_working,English
45957,native_or_bilingual,Turkish
45958,native_or_bilingual,English
45958,limited_working,Other
45959,professional_working,English
45959,native_or_bilingual,Turkish
45960,professional_working,English
45960,native_or_bilingual,Turkish
45961,professional_working,English
45961,native_or_bilingual,Turkish
45962,native_or_bilingual,English
45962,limited_working,Other
45964,native_or_bilingual,Arabic
45964,native_or_bilingual,French
45964,full_professional,English
45964,elementary,Turkish
45964,,Other
45965,native_or_bilingual,Turkish
45965,professional_working,English
45968,native_or_bilingual,Turkish
45968,professional_working,English
45968,elementary,German
45973,elementary,French
45973,professional_working,English
45973,native_or_bilingual,Turkish
45973,elementary,German
45975,native_or_bilingual,Turkish
45975,full_professional,English
45976,professional_working,Turkish
45976,native_or_bilingual,English
45976,native_or_bilingual,Arabic
45979,full_professional,English
45979,elementary,Spanish
45979,elementary,German
45980,full_professional,English
45981,professional_working,English
45981,native_or_bilingual,Turkish
45981,elementary,German
45982,,English
45982,,French
45984,native_or_bilingual,Turkish
45984,native_or_bilingual,English
45984,elementary,German
45985,professional_working,English
45987,,English
45989,native_or_bilingual,Turkish
45989,professional_working,English
45989,elementary,German
45990,professional_working,English
45990,elementary,German
45990,native_or_bilingual,Turkish
45990,elementary,Spanish
45991,full_professional,English
45992,professional_working,English
45993,native_or_bilingual,Turkish
45993,professional_working,English
45994,professional_working,English
45996,limited_working,English
45996,elementary,German
45999,professional_working,English
46000,limited_working,Spanish
46000,full_professional,English
46000,native_or_bilingual,Turkish
46001,native_or_bilingual,Turkish
46001,professional_working,English
46002,professional_working,English
46007,full_professional,English
46007,native_or_bilingual,Turkish
46007,elementary,German
46008,native_or_bilingual,Turkish
46008,professional_working,English
46010,native_or_bilingual,Turkish
46010,professional_working,English
46013,native_or_bilingual,Turkish
46013,professional_working,English
46013,elementary,German
46016,professional_working,English
46016,native_or_bilingual,Turkish
46017,native_or_bilingual,Arabic
46017,native_or_bilingual,French
46017,full_professional,English
46017,elementary,Turkish
46017,,Other
46020,native_or_bilingual,Turkish
46020,professional_working,English
46021,professional_working,English
46022,,English
46023,native_or_bilingual,Turkish
46023,professional_working,English
46024,native_or_bilingual,English
46024,limited_working,Other
46027,native_or_bilingual,English
46027,limited_working,Other
46030,professional_working,English
46030,native_or_bilingual,Turkish
46031,professional_working,English
46031,native_or_bilingual,Turkish
46035,professional_working,English
46035,native_or_bilingual,Turkish
46038,full_professional,English
46038,native_or_bilingual,Turkish
46038,elementary,German
46039,native_or_bilingual,Turkish
46039,full_professional,English
46040,professional_working,English
46041,professional_working,English
46041,native_or_bilingual,Turkish
46042,native_or_bilingual,Turkish
46042,full_professional,English
46044,full_professional,English
46044,elementary,German
46044,native_or_bilingual,Turkish
46046,professional_working,English
46047,professional_working,English
46047,limited_working,Chinese
46047,elementary,German
46049,professional_working,English
46049,elementary,Other
46049,elementary,German
46050,native_or_bilingual,Turkish
46050,native_or_bilingual,English
46050,elementary,German
46051,native_or_bilingual,Turkish
46051,professional_working,English
46051,elementary,German
46054,full_professional,English
46057,,English
46058,native_or_bilingual,English
46058,elementary,German
46058,elementary,Chinese
46059,professional_working,English
46059,elementary,German
46059,native_or_bilingual,Turkish
46060,native_or_bilingual,Arabic
46060,professional_working,English
46060,professional_working,Turkish
46062,professional_working,English
46064,,English
46064,,German
46067,professional_working,English
46067,native_or_bilingual,Turkish
46067,elementary,German
46068,professional_working,English
46068,native_or_bilingual,Turkish
46069,native_or_bilingual,Turkish
46069,professional_working,English
46069,limited_working,French
46070,native_or_bilingual,Turkish
46070,professional_working,English
46072,,English
46073,native_or_bilingual,Turkish
46073,full_professional,English
46075,professional_working,English
46075,native_or_bilingual,Turkish
46075,elementary,German
46076,native_or_bilingual,Turkish
46076,professional_working,English
46076,elementary,Arabic
46078,professional_working,English
46078,limited_working,Chinese
46078,elementary,German
46079,professional_working,English
46079,native_or_bilingual,Turkish
46080,professional_working,English
46080,limited_working,Chinese
46080,elementary,German
46081,professional_working,English
46081,native_or_bilingual,Turkish
46082,professional_working,English
46082,native_or_bilingual,Turkish
46083,professional_working,English
46083,native_or_bilingual,Turkish
46084,professional_working,English
46084,limited_working,Chinese
46084,elementary,German
46085,native_or_bilingual,Turkish
46085,professional_working,English
46085,elementary,Arabic
46086,professional_working,English
46086,native_or_bilingual,Turkish
46088,limited_working,English
46089,professional_working,English
46089,professional_working,Russian
46089,limited_working,German
46089,native_or_bilingual,Azerbaijani
46089,native_or_bilingual,Turkish
46090,professional_working,English
46090,elementary,German
46090,elementary,French
46091,native_or_bilingual,Turkish
46091,limited_working,English
46091,elementary,Japanese
46092,native_or_bilingual,Turkish
46092,professional_working,English
46096,full_professional,English
46098,professional_working,English
46098,professional_working,Russian
46098,limited_working,German
46098,native_or_bilingual,Azerbaijani
46098,native_or_bilingual,Turkish
46099,limited_working,English
46101,limited_working,English
46102,native_or_bilingual,Turkish
46102,limited_working,English
46102,elementary,Japanese
46103,professional_working,English
46103,native_or_bilingual,Turkish
46103,elementary,German
46103,elementary,Korean
46106,native_or_bilingual,Russian
46106,native_or_bilingual,Other
46106,professional_working,English
46106,professional_working,Turkish
46108,native_or_bilingual,Turkish
46108,professional_working,English
46117,full_professional,English
46119,native_or_bilingual,Turkish
46119,professional_working,English
46119,limited_working,German
46123,limited_working,English
46123,native_or_bilingual,Turkish
46125,native_or_bilingual,Turkish
46125,full_professional,English
46125,elementary,Italian
46127,professional_working,English
46127,limited_working,German
46129,full_professional,Turkish
46129,professional_working,English
46129,native_or_bilingual,Other
46130,professional_working,English
46130,native_or_bilingual,Turkish
46133,elementary,English
46135,professional_working,English
46136,professional_working,English
46137,limited_working,English
46139,limited_working,English
46139,native_or_bilingual,Turkish
46140,elementary,French
46140,full_professional,English
46140,native_or_bilingual,Turkish
46141,native_or_bilingual,Turkish
46141,full_professional,English
46147,professional_working,English
46150,limited_working,English
46151,native_or_bilingual,Turkish
46151,full_professional,English
46152,native_or_bilingual,Arabic
46152,professional_working,French
46152,professional_working,English
46152,limited_working,German
46152,elementary,Turkish
46152,native_or_bilingual,Other
46154,limited_working,English
46157,native_or_bilingual,Turkish
46157,limited_working,English
46158,limited_working,English
46158,native_or_bilingual,Turkish
46158,elementary,Russian
46158,native_or_bilingual,Persian
46158,professional_working,Azerbaijani
46158,elementary,Other
46159,native_or_bilingual,Turkish
46159,limited_working,English
46159,elementary,German
46160,native_or_bilingual,Turkish
46160,limited_working,English
46160,elementary,German
46161,full_professional,English
46161,professional_working,Russian
46161,native_or_bilingual,Turkish
46168,native_or_bilingual,Turkish
46168,limited_working,English
46171,professional_working,English
46172,full_professional,English
46172,professional_working,Russian
46172,native_or_bilingual,Turkish
46173,,English
46173,,Turkish
46174,full_professional,English
46174,limited_working,Italian
46174,limited_working,Russian
46177,native_or_bilingual,Turkish
46177,limited_working,English
46177,elementary,German
46178,native_or_bilingual,Russian
46178,native_or_bilingual,Other
46178,professional_working,English
46178,professional_working,Turkish
46179,limited_working,English
46179,native_or_bilingual,Turkish
46179,elementary,Russian
46179,native_or_bilingual,Persian
46179,professional_working,Azerbaijani
46179,elementary,Other
46180,,English
46181,limited_working,English
46183,native_or_bilingual,Turkish
46183,full_professional,English
46183,elementary,Italian
46184,native_or_bilingual,Turkish
46184,limited_working,English
46185,limited_working,English
46185,native_or_bilingual,Turkish
46185,elementary,Russian
46185,native_or_bilingual,Persian
46185,professional_working,Azerbaijani
46185,elementary,Other
46187,native_or_bilingual,Turkish
46187,limited_working,English
46187,elementary,German
46189,native_or_bilingual,Turkish
46189,limited_working,English
46191,full_professional,Turkish
46191,professional_working,English
46191,native_or_bilingual,Other
46192,limited_working,English
46193,full_professional,English
46193,limited_working,Italian
46193,limited_working,Russian
46194,native_or_bilingual,Turkish
46194,limited_working,English
46194,elementary,German
46195,,English
46197,native_or_bilingual,Turkish
46197,limited_working,English
46198,native_or_bilingual,Turkish
46198,limited_working,English
46198,elementary,German
46200,limited_working,English
46200,native_or_bilingual,Turkish
46201,professional_working,English
46201,limited_working,German
46201,native_or_bilingual,Turkish
46201,limited_working,Spanish
46202,professional_working,English
46202,elementary,Korean
46204,native_or_bilingual,Turkish
46204,professional_working,English
46204,elementary,German
46206,professional_working,English
46207,full_professional,English
46207,native_or_bilingual,Turkish
46209,full_professional,English
46210,,English
46210,,Turkish
46211,limited_working,English
46212,native_or_bilingual,Turkish
46212,full_professional,English
46215,,English
46216,professional_working,English
46218,professional_working,French
46218,professional_working,English
46218,native_or_bilingual,Turkish
46223,professional_working,English
46223,limited_working,Other
46225,professional_working,English
46226,native_or_bilingual,Turkish
46226,professional_working,English
46227,professional_working,Turkish
46227,limited_working,English
46227,elementary,German
46228,native_or_bilingual,Turkish
46228,,English
46229,professional_working,English
46238,full_professional,Azerbaijani
46238,native_or_bilingual,Turkish
46238,professional_working,English
46241,professional_working,English
46241,native_or_bilingual,Turkish
46241,elementary,Russian
46242,native_or_bilingual,Turkish
46242,limited_working,English
46242,elementary,Japanese
46254,native_or_bilingual,Turkish
46254,full_professional,English
46259,native_or_bilingual,Turkish
46259,professional_working,English
46261,native_or_bilingual,Turkish
46261,professional_working,English
46262,limited_working,English
46266,native_or_bilingual,Turkish
46266,limited_working,English
46267,professional_working,English
46267,elementary,Korean
46269,full_professional,English
46269,limited_working,German
46269,native_or_bilingual,Turkish
46269,elementary,Russian
46270,full_professional,English
46270,native_or_bilingual,Turkish
46275,professional_working,English
46277,professional_working,Russian
46277,limited_working,English
46279,professional_working,English
46279,native_or_bilingual,Turkish
46279,elementary,Other
46284,,English
46286,native_or_bilingual,Turkish
46286,professional_working,English
46289,elementary,Turkish
46289,native_or_bilingual,English
46289,professional_working,French
46290,native_or_bilingual,Turkish
46290,limited_working,English
46290,elementary,German
46291,limited_working,English
46291,native_or_bilingual,Turkish
46294,professional_working,English
46294,professional_working,Russian
46294,limited_working,German
46294,native_or_bilingual,Azerbaijani
46294,native_or_bilingual,Turkish
46295,professional_working,English
46295,limited_working,German
46295,native_or_bilingual,Turkish
46295,limited_working,Spanish
46296,,English
46296,,Russian
46297,,English
46298,native_or_bilingual,Turkish
46298,limited_working,English
46298,elementary,German
46299,professional_working,English
46299,limited_working,German
46299,native_or_bilingual,Turkish
46299,limited_working,Spanish
46300,native_or_bilingual,Turkish
46300,professional_working,English
46301,native_or_bilingual,Turkish
46301,professional_working,English
46302,full_professional,English
46304,professional_working,English
46307,professional_working,English
46307,professional_working,Russian
46307,limited_working,German
46307,native_or_bilingual,Azerbaijani
46307,native_or_bilingual,Turkish
46308,elementary,Turkish
46308,native_or_bilingual,English
46308,professional_working,French
46309,native_or_bilingual,Turkish
46309,limited_working,English
46309,elementary,German
46310,professional_working,English
46313,limited_working,English
46313,native_or_bilingual,Turkish
46314,professional_working,English
46315,native_or_bilingual,Turkish
46315,limited_working,English
46315,elementary,Japanese
46316,native_or_bilingual,Turkish
46316,limited_working,English
46317,native_or_bilingual,Turkish
46317,limited_working,English
46317,elementary,German
46320,limited_working,English
46320,native_or_bilingual,Turkish
46323,full_professional,English
46326,native_or_bilingual,Turkish
46326,limited_working,English
46328,elementary,English
46337,native_or_bilingual,Turkish
46337,limited_working,English
46338,limited_working,English
46338,native_or_bilingual,Turkish
46344,professional_working,English
46344,limited_working,German
46344,native_or_bilingual,Turkish
46345,full_professional,English
46346,native_or_bilingual,Arabic
46346,native_or_bilingual,English
46346,native_or_bilingual,Turkish
46349,professional_working,English
46353,limited_working,English
46353,native_or_bilingual,Turkish
46354,professional_working,English
46354,limited_working,German
46357,,English
46363,full_professional,English
46363,native_or_bilingual,Turkish
46363,elementary,German
46365,native_or_bilingual,Turkish
46365,limited_working,English
46369,professional_working,English
46369,elementary,German
46369,native_or_bilingual,Turkish
46370,full_professional,English
46370,professional_working,Spanish
46373,native_or_bilingual,Turkish
46373,elementary,English
46374,,Turkish
46374,,English
46375,professional_working,English
46375,elementary,German
46375,native_or_bilingual,Turkish
46377,full_professional,English
46378,professional_working,English
46391,native_or_bilingual,Turkish
46391,professional_working,English
46396,elementary,Turkish
46396,native_or_bilingual,English
46396,professional_working,French
46397,professional_working,English
46397,native_or_bilingual,Turkish
46397,elementary,Japanese
46398,native_or_bilingual,Turkish
46398,professional_working,English
46399,professional_working,English
46400,,English
46401,native_or_bilingual,Turkish
46401,limited_working,English
46402,native_or_bilingual,Turkish
46402,limited_working,English
46403,native_or_bilingual,Turkish
46403,professional_working,English
46405,,English
46406,,Azerbaijani
46406,,English
46406,,Russian
46408,full_professional,English
46408,native_or_bilingual,Turkish
46409,native_or_bilingual,Turkish
46409,full_professional,English
46411,native_or_bilingual,Turkish
46411,professional_working,English
46414,elementary,Turkish
46414,native_or_bilingual,English
46414,professional_working,French
46415,native_or_bilingual,Turkish
46415,professional_working,French
46415,professional_working,English
46417,professional_working,English
46417,limited_working,German
46417,native_or_bilingual,Turkish
46417,limited_working,Spanish
46419,professional_working,English
46419,native_or_bilingual,Arabic
46419,native_or_bilingual,Turkish
46420,full_professional,English
46420,native_or_bilingual,Turkish
46422,native_or_bilingual,Turkish
46422,limited_working,English
46422,elementary,German
46425,professional_working,English
46425,elementary,German
46425,native_or_bilingual,Turkish
46427,professional_working,English
46427,limited_working,Other
46431,full_professional,English
46431,native_or_bilingual,Azerbaijani
46431,native_or_bilingual,Turkish
46432,full_professional,English
46432,native_or_bilingual,Turkish
46432,limited_working,Dutch
46433,professional_working,English
46435,native_or_bilingual,Turkish
46435,full_professional,English
46436,native_or_bilingual,Turkish
46436,professional_working,English
46437,native_or_bilingual,Turkish
46437,professional_working,English
46439,,Turkish
46439,,English
46441,professional_working,English
46441,elementary,French
46441,elementary,Japanese
46442,limited_working,English
46444,full_professional,English
46445,professional_working,English
46445,native_or_bilingual,Turkish
46446,full_professional,English
46451,native_or_bilingual,Turkish
46451,native_or_bilingual,English
46452,professional_working,English
46453,elementary,Turkish
46453,native_or_bilingual,English
46453,professional_working,French
46454,native_or_bilingual,English
46454,native_or_bilingual,Turkish
46455,professional_working,English
46455,limited_working,German
46455,native_or_bilingual,Turkish
46455,limited_working,Spanish
46460,native_or_bilingual,Turkish
46461,professional_working,English
46461,limited_working,German
46461,native_or_bilingual,Turkish
46461,limited_working,Spanish
46463,elementary,Turkish
46463,native_or_bilingual,English
46463,professional_working,French
46464,professional_working,English
46465,native_or_bilingual,Turkish
46465,limited_working,English
46465,elementary,German
46466,limited_working,English
46466,native_or_bilingual,Turkish
46467,native_or_bilingual,Turkish
46467,full_professional,English
46468,professional_working,English
46468,native_or_bilingual,Turkish
46471,full_professional,German
46471,professional_working,English
46471,native_or_bilingual,Turkish
46472,native_or_bilingual,Turkish
46472,professional_working,English
46474,professional_working,English
46474,,Turkish
46474,elementary,Spanish
46475,,English
46476,,English
46476,,Turkish
46479,professional_working,English
46479,elementary,German
46481,professional_working,English
46481,limited_working,German
46486,professional_working,English
46486,elementary,German
46488,native_or_bilingual,Arabic
46488,professional_working,French
46488,professional_working,English
46488,limited_working,German
46488,elementary,Turkish
46488,native_or_bilingual,Other
46489,native_or_bilingual,Turkish
46489,full_professional,English
46491,limited_working,English
46491,native_or_bilingual,Turkish
46494,native_or_bilingual,Turkish
46494,professional_working,English
46495,native_or_bilingual,Turkish
46495,elementary,Russian
46495,professional_working,English
46495,full_professional,German
46497,,English
46498,native_or_bilingual,Turkish
46498,elementary,Russian
46498,professional_working,English
46498,full_professional,German
46500,limited_working,English
46500,native_or_bilingual,Turkish
46501,,English
46503,limited_working,English
46503,elementary,German
46506,,English
46508,,Turkish
46508,professional_working,English
46510,full_professional,English
46510,native_or_bilingual,Turkish
46515,professional_working,English
46516,full_professional,English
46516,native_or_bilingual,Turkish
46516,elementary,German
46517,,English
46518,limited_working,English
46519,professional_working,English
46519,native_or_bilingual,Turkish
46520,full_professional,English
46520,native_or_bilingual,Turkish
46521,professional_working,English
46523,professional_working,English
46523,native_or_bilingual,Turkish
46523,elementary,Lehçe
46525,professional_working,English
46525,native_or_bilingual,Turkish
46527,professional_working,English
46527,native_or_bilingual,Turkish
46529,limited_working,English
46532,professional_working,English
46539,native_or_bilingual,Turkish
46539,full_professional,English
46539,limited_working,German
46540,full_professional,English
46540,professional_working,Russian
46540,native_or_bilingual,Turkish
46541,native_or_bilingual,Turkish
46541,professional_working,English
46542,native_or_bilingual,Turkish
46542,full_professional,English
46543,full_professional,English
46543,professional_working,Russian
46543,native_or_bilingual,Turkish
46544,full_professional,English
46544,elementary,Other
46544,elementary,Other
46544,native_or_bilingual,Turkish
46545,,Turkish
46545,,English
46547,native_or_bilingual,Turkish
46547,full_professional,English
46548,full_professional,English
46548,limited_working,German
46549,professional_working,English
46551,native_or_bilingual,Turkish
46551,professional_working,English
46551,elementary,German
46552,,Turkish
46552,,English
46553,professional_working,English
46553,native_or_bilingual,Turkish
46553,elementary,Lehçe
46554,limited_working,English
46554,native_or_bilingual,Turkish
46557,professional_working,Russian
46557,limited_working,English
46558,professional_working,English
46558,native_or_bilingual,Turkish
46559,professional_working,English
46559,professional_working,German
46560,native_or_bilingual,English
46560,limited_working,German
46561,professional_working,English
46564,limited_working,English
46564,native_or_bilingual,Turkish
46565,,Turkish
46565,,English
46566,professional_working,English
46567,limited_working,English
46567,native_or_bilingual,Turkish
46568,professional_working,English
46571,native_or_bilingual,Turkish
46571,professional_working,English
46571,elementary,German
46572,professional_working,English
46573,full_professional,English
46573,full_professional,German
46573,native_or_bilingual,Turkish
46574,limited_working,English
46574,native_or_bilingual,Turkish
46575,native_or_bilingual,Russian
46575,native_or_bilingual,Other
46575,professional_working,English
46575,professional_working,Turkish
46580,native_or_bilingual,Turkish
46580,full_professional,English
46580,elementary,German
46581,native_or_bilingual,Turkish
46581,professional_working,English
46581,elementary,German
46582,professional_working,English
46585,,English
46586,native_or_bilingual,Turkish
46586,professional_working,English
46586,limited_working,German
46589,full_professional,English
46589,native_or_bilingual,Turkish
46589,elementary,Other
46597,professional_working,English
46597,native_or_bilingual,Turkish
46597,elementary,Lehçe
46598,elementary,Turkish
46598,native_or_bilingual,English
46598,professional_working,French
46600,native_or_bilingual,Turkish
46600,full_professional,English
46600,elementary,Italian
46604,professional_working,English
46605,native_or_bilingual,Turkish
46605,full_professional,English
46605,elementary,Italian
46607,native_or_bilingual,Turkish
46607,professional_working,English
46608,professional_working,English
46608,native_or_bilingual,Turkish
46609,native_or_bilingual,Turkish
46609,limited_working,English
46614,native_or_bilingual,Russian
46614,native_or_bilingual,Other
46614,professional_working,English
46614,professional_working,Turkish
46615,,English
46616,elementary,Turkish
46616,native_or_bilingual,English
46616,professional_working,French
46618,professional_working,English
46618,native_or_bilingual,Turkish
46618,elementary,Lehçe
46620,professional_working,Turkish
46620,native_or_bilingual,Arabic
46620,professional_working,English
46621,professional_working,English
46621,native_or_bilingual,Turkish
46622,professional_working,English
46622,native_or_bilingual,Turkish
46623,professional_working,English
46623,native_or_bilingual,Turkish
46624,native_or_bilingual,Turkish
46624,professional_working,English
46624,limited_working,Other
46627,limited_working,English
46627,native_or_bilingual,Turkish
46630,professional_working,English
46630,native_or_bilingual,Turkish
46631,professional_working,English
46631,native_or_bilingual,Turkish
46632,professional_working,English
46636,limited_working,English
46637,limited_working,English
46637,native_or_bilingual,Turkish
46637,limited_working,German
46638,professional_working,English
46638,native_or_bilingual,Turkish
46638,limited_working,German
46640,native_or_bilingual,Turkish
46640,professional_working,English
46640,limited_working,German
46640,elementary,Spanish
46642,native_or_bilingual,Turkish
46642,professional_working,English
46644,native_or_bilingual,Turkish
46644,professional_working,English
46644,limited_working,Other
46646,full_professional,English
46647,full_professional,English
46647,native_or_bilingual,Turkish
46648,full_professional,English
46649,native_or_bilingual,Turkish
46649,limited_working,English
46650,professional_working,English
46650,professional_working,Arabic
46650,elementary,Other
46656,limited_working,English
46656,native_or_bilingual,Turkish
46657,professional_working,English
46657,native_or_bilingual,Turkish
46657,limited_working,German
46658,native_or_bilingual,Turkish
46658,professional_working,English
46664,limited_working,English
46666,limited_working,English
46666,native_or_bilingual,Turkish
46666,limited_working,German
46670,full_professional,English
46671,native_or_bilingual,Turkish
46671,professional_working,English
46672,,English
46672,,Turkish
46675,native_or_bilingual,Turkish
46675,elementary,English
46681,professional_working,English
46681,native_or_bilingual,Arabic
46681,full_professional,Turkish
46681,professional_working,Other
46681,limited_working,Azerbaijani
46681,full_professional,Other
46682,,Turkish
46682,,English
46684,,English
46685,full_professional,Other
46685,full_professional,Arabic
46685,full_professional,French
46685,full_professional,English
46685,native_or_bilingual,Turkish
46686,native_or_bilingual,Turkish
46686,professional_working,English
46686,elementary,German
46692,native_or_bilingual,Turkish
46692,professional_working,English
46693,native_or_bilingual,Turkish
46693,professional_working,English
46693,elementary,Arabic
46694,full_professional,English
46694,elementary,German
46699,native_or_bilingual,Turkish
46699,native_or_bilingual,English
46699,limited_working,German
46701,,English
46701,native_or_bilingual,Turkish
46703,professional_working,English
46703,native_or_bilingual,Turkish
46707,limited_working,English
46709,,English
46711,native_or_bilingual,English
46729,professional_working,English
46729,native_or_bilingual,Turkish
46731,limited_working,English
46733,,Turkish
46733,,English
46739,native_or_bilingual,Arabic
46739,professional_working,English
46739,limited_working,Turkish
46740,,English
46740,,German
46741,native_or_bilingual,Turkish
46741,professional_working,English
46743,professional_working,English
46743,native_or_bilingual,Turkish
46745,native_or_bilingual,Turkish
46745,,English
46746,native_or_bilingual,English
46746,native_or_bilingual,Turkish
46746,limited_working,French
46747,professional_working,English
46747,native_or_bilingual,Turkish
46748,,English
46748,,Turkish
46749,native_or_bilingual,Turkish
46749,professional_working,English
46750,,English
46750,limited_working,Spanish
46751,limited_working,English
46751,native_or_bilingual,Turkish
46752,professional_working,English
46754,native_or_bilingual,Turkish
46754,,English
46754,,Russian
46755,,English
46758,full_professional,English
46758,limited_working,German
46759,professional_working,English
46760,professional_working,French
46760,full_professional,English
46760,native_or_bilingual,Turkish
46762,native_or_bilingual,Turkish
46762,professional_working,English
46763,full_professional,English
46763,native_or_bilingual,Turkish
46764,full_professional,English
46764,elementary,German
46765,professional_working,English
46765,native_or_bilingual,Turkish
46766,native_or_bilingual,Turkish
46766,professional_working,English
46767,,English
46767,native_or_bilingual,Turkish
46768,professional_working,English
46768,native_or_bilingual,Turkish
46769,professional_working,English
46769,native_or_bilingual,Arabic
46769,full_professional,Turkish
46769,professional_working,Other
46769,limited_working,Azerbaijani
46769,full_professional,Other
46771,,English
46771,,German
46772,limited_working,English
46772,native_or_bilingual,Turkish
46772,limited_working,German
46776,limited_working,English
46778,,English
46778,,German
46779,native_or_bilingual,Turkish
46779,professional_working,English
46781,professional_working,English
46781,native_or_bilingual,Turkish
46783,professional_working,English
46783,native_or_bilingual,Turkish
46784,native_or_bilingual,Turkish
46784,professional_working,English
46785,,English
46786,native_or_bilingual,Turkish
46786,professional_working,English
46787,,English
46788,native_or_bilingual,Arabic
46788,professional_working,English
46788,limited_working,Turkish
46790,professional_working,English
46790,native_or_bilingual,Arabic
46790,full_professional,Turkish
46790,professional_working,Other
46790,limited_working,Azerbaijani
46790,full_professional,Other
46791,native_or_bilingual,Turkish
46791,elementary,English
46793,,English
46793,,Turkish
46794,native_or_bilingual,Turkish
46794,full_professional,English
46794,elementary,German
46795,professional_working,English
46795,native_or_bilingual,Turkish
46796,,English
46796,,Turkish
46797,native_or_bilingual,Turkish
46797,full_professional,English
46798,limited_working,English
46798,native_or_bilingual,Turkish
46803,professional_working,English
46804,native_or_bilingual,Turkish
46804,professional_working,English
46805,native_or_bilingual,Turkish
46805,elementary,English
46806,,English
46806,native_or_bilingual,Turkish
46807,professional_working,French
46807,full_professional,English
46807,native_or_bilingual,Turkish
46808,native_or_bilingual,English
46808,native_or_bilingual,Turkish
46808,limited_working,French
46809,,Turkish
46809,,English
46810,,English
46815,native_or_bilingual,Turkish
46815,professional_working,English
46816,native_or_bilingual,Arabic
46816,professional_working,English
46816,limited_working,Turkish
46818,,English
46818,,Turkish
46819,professional_working,English
46819,limited_working,German
46822,professional_working,English
46823,limited_working,Russian
46823,native_or_bilingual,Turkish
46823,native_or_bilingual,Azerbaijani
46823,limited_working,German
46823,full_professional,English
46826,limited_working,English
46826,native_or_bilingual,Turkish
46826,limited_working,German
46827,professional_working,English
46827,elementary,German
46827,native_or_bilingual,Turkish
46828,native_or_bilingual,English
46831,professional_working,English
46831,native_or_bilingual,Turkish
46832,native_or_bilingual,Turkish
46832,professional_working,English
46833,professional_working,English
46833,native_or_bilingual,Turkish
46834,limited_working,English
46837,professional_working,English
46838,professional_working,English
46838,native_or_bilingual,Turkish
46839,limited_working,English
46839,native_or_bilingual,Turkish
46841,professional_working,English
46842,professional_working,English
46842,elementary,German
46843,,Turkish
46843,,English
46845,native_or_bilingual,Turkish
46845,professional_working,English
46846,professional_working,English
46848,full_professional,English
46848,native_or_bilingual,Turkish
46848,limited_working,German
46849,,English
46849,,Turkish
46853,professional_working,English
46853,native_or_bilingual,Turkish
46854,limited_working,English
46855,professional_working,English
46856,professional_working,English
46856,elementary,German
46858,native_or_bilingual,Turkish
46858,professional_working,English
46864,native_or_bilingual,Turkish
46864,professional_working,English
46866,,English
46866,,Turkish
46867,limited_working,English
46870,native_or_bilingual,Turkish
46870,native_or_bilingual,English
46871,,Turkish
46871,,English
46873,native_or_bilingual,Turkish
46873,professional_working,English
46875,,English
46875,,German
46878,native_or_bilingual,Turkish
46878,limited_working,English
46879,,Turkish
46879,,English
46880,native_or_bilingual,Turkish
46880,limited_working,English
46883,limited_working,English
46883,elementary,French
46883,native_or_bilingual,Turkish
46885,native_or_bilingual,Turkish
46885,full_professional,English
46887,professional_working,English
46888,professional_working,English
46892,,English
46892,,German
46897,full_professional,English
46897,elementary,Spanish
46897,elementary,German
46898,professional_working,English
46898,native_or_bilingual,Turkish
46898,limited_working,German
46901,limited_working,English
46901,native_or_bilingual,Other
46901,native_or_bilingual,Turkish
46902,professional_working,English
46902,native_or_bilingual,Turkish
46903,native_or_bilingual,Arabic
46903,limited_working,English
46903,limited_working,Turkish
46904,native_or_bilingual,Turkish
46904,professional_working,English
46904,elementary,Italian
46906,limited_working,English
46907,full_professional,English
46907,native_or_bilingual,Turkish
46907,limited_working,Korean
46908,professional_working,English
46908,elementary,German
46908,native_or_bilingual,Turkish
46910,professional_working,English
46910,native_or_bilingual,Turkish
46913,native_or_bilingual,Turkish
46913,professional_working,English
46913,elementary,German
46914,native_or_bilingual,Turkish
46914,professional_working,English
46918,native_or_bilingual,Turkish
46918,professional_working,English
46919,,Turkish
46919,,English
46923,,Turkish
46923,,English
46923,,French
46925,professional_working,English
46926,full_professional,English
46926,native_or_bilingual,Turkish
46928,professional_working,English
46930,professional_working,English
46930,native_or_bilingual,Russian
46931,professional_working,English
46934,native_or_bilingual,Turkish
46934,professional_working,English
46935,professional_working,English
46937,native_or_bilingual,Arabic
46937,professional_working,Turkish
46937,full_professional,English
46940,professional_working,English
46940,native_or_bilingual,Turkish
46941,professional_working,English
46942,native_or_bilingual,Turkish
46942,professional_working,English
46942,elementary,German
46943,,English
46945,native_or_bilingual,Turkish
46945,professional_working,English
46946,native_or_bilingual,Turkish
46946,professional_working,English
46947,professional_working,English
46950,limited_working,English
46951,full_professional,English
46951,elementary,German
46952,,Turkish
46952,,English
46954,professional_working,English
46955,full_professional,English
46955,professional_working,Other
46957,limited_working,English
46959,limited_working,English
46963,professional_working,English
46965,professional_working,English
46968,,Turkish
46968,,English
46970,native_or_bilingual,Turkish
46970,professional_working,English
46974,full_professional,English
46974,native_or_bilingual,Turkish
46975,professional_working,English
46975,elementary,German
46975,limited_working,Russian
46975,native_or_bilingual,Turkish
46975,native_or_bilingual,Azerbaijani
46976,native_or_bilingual,Turkish
46976,professional_working,English
