user_id,company_count,working_time
48366,1,1
48367,1,2
48368,3,1
48369,2,3.5
48370,3,1
48371,2,4.5
48372,3,5.666666667
48373,1,1
48374,4,0.75
48375,1,1
48376,4,1.5
48377,2,2
48378,1,1
48379,2,1.5
48380,3,1
48381,1,1
48382,1,1
48383,1,1
48384,1,1
48385,3,1.666666667
48386,3,1
48387,3,2.666666667
48388,2,0.5
48389,12,1.166666667
48390,2,3
48391,1,1
48392,2,7
48393,1,1
48395,2,5.5
48396,1,9
48397,6,0.833333333
48398,9,0.777777778
48399,2,2
48400,1,10
48401,4,0.5
48402,4,0.75
48403,7,1.142857143
48404,5,0.4
48405,2,0.5
48406,2,0.5
48408,1,1
48409,3,2.333333333
48410,6,1
48411,4,2.5
48412,1,1
48413,1,1
48414,1,1
48415,3,3.666666667
48417,2,4
48418,7,2
48419,3,5.666666667
48420,2,2.5
48421,2,1.5
48422,2,4.5
48423,1,1
48424,1,1
48425,1,1
48426,4,1.5
48427,2,5
48428,1,1
48429,2,5.5
48430,2,3
48431,4,2.75
48433,3,2
48434,2,1.5
48435,1,9
48436,2,4.5
48437,4,2.75
48438,5,0.4
48439,2,0.5
48440,1,1
48441,4,2.75
48442,5,3
48443,2,1.5
48444,1,1
48445,5,0.8
48446,2,11
48447,4,3
48448,1,1
48449,1,1
48450,1,1
48451,4,7.25
48452,7,1
48453,4,0.5
48454,1,1
48456,1,1
48457,3,1.666666667
48458,4,1
48459,1,5
48460,4,1.75
48461,2,1
48462,3,3
48463,2,0.5
48464,6,0.5
48465,2,1
48466,3,2.333333333
48467,4,1.5
48468,7,1.142857143
48469,4,2
48470,2,1
48471,2,1
48472,3,1.666666667
48473,1,5
48474,1,1
48475,1,1
48476,3,0.333333333
48477,3,1.333333333
48478,2,1
48479,3,1
48480,1,1
48481,1,1
48482,5,2.6
48483,4,1
48484,2,0.5
48485,3,0.666666667
48486,1,10
48487,1,1
48488,2,1
48489,2,1
48490,1,1
48491,1,4
48492,1,3
48493,2,2.5
48494,2,1
48495,3,1.666666667
48496,1,1
48497,1,1
48498,2,4.5
48499,4,1.5
48501,2,1.5
48502,1,2
48503,3,3.666666667
48504,2,0.5
48505,1,1
48506,2,0.5
48507,1,3
48508,2,0.5
48509,4,3.25
48510,2,0.5
48511,2,1
48512,2,3.5
48513,4,1.5
48514,2,0.5
48515,2,2.5
48516,2,1
48517,6,0.5
48518,4,1.25
48520,3,0.666666667
48521,1,1
48522,2,0.5
48523,1,1
48525,1,9
48526,2,1
48527,2,0.5
48528,2,0.5
48529,2,0.5
48530,5,1.4
48531,2,0.5
48532,1,1
48533,1,1
48534,3,0.666666667
48535,3,0.666666667
48536,2,1
48537,2,3.5
48538,3,0.333333333
48539,2,0.5
48541,2,0.5
48542,2,1
48543,1,1
48544,1,1
48545,3,2
48546,2,1
48547,3,0.666666667
48548,4,0.5
48549,2,1
48550,3,0.666666667
48552,3,1.666666667
48553,1,1
48554,3,0.666666667
48555,2,1
48556,2,0.5
48557,3,1.666666667
48558,4,0.75
48559,4,0.5
48560,2,0.5
48561,1,1
48562,2,1
48563,2,3.5
48564,1,1
48565,3,0.333333333
48566,3,1
48567,6,1
48568,4,0.75
48569,2,2
48570,4,1.5
48571,7,0.571428571
48572,2,0.5
48573,2,0.5
48574,3,0.333333333
48575,3,0.333333333
48576,4,0.25
48577,2,0.5
48578,4,1.25
48579,3,1
48580,1,1
48581,2,0.5
48582,3,0.666666667
48583,2,0.5
48584,3,0.333333333
48585,2,1.5
48586,3,0.666666667
48587,2,0.5
48588,3,0.333333333
48589,4,0.5
48590,4,1.75
48591,3,0.333333333
48592,2,0.5
48593,2,0.5
48594,2,1
48595,4,1.25
48596,3,0.666666667
48597,3,0.333333333
48598,5,1
48599,2,3.5
48600,2,2
48601,3,1
48602,4,1.25
48604,1,1
48605,1,1
48606,4,0.5
48608,2,1
48609,4,1.75
48610,1,1
48611,3,0.666666667
48612,3,2.333333333
48613,2,0.5
48614,1,5
48615,1,1
48616,2,0.5
48617,7,0.428571429
48618,1,1
48619,1,1
48620,2,2.5
48621,3,0.666666667
48622,1,7
48623,1,1
48624,3,0.333333333
48625,2,3.5
48626,2,1
48627,2,0.5
48628,2,0.5
48629,1,1
48630,3,0.333333333
48631,2,1
48632,4,1.75
48633,4,1.5
48634,5,0.6
48635,3,0.333333333
48636,1,1
48637,2,1.5
48638,3,0.666666667
48639,1,1
48640,4,0.5
48641,3,2.333333333
48642,3,1.333333333
48643,6,0.666666667
48644,4,1.5
48645,5,1
48646,3,0.666666667
48647,3,1.333333333
48648,3,0.666666667
48649,1,1
48650,1,1
48651,4,1.25
48652,2,1.5
48653,4,0.25
48654,3,0.666666667
48655,2,0.5
48656,3,1
48657,3,2.333333333
48658,1,2
48659,4,0.5
48660,1,1
48661,1,1
48662,2,0.5
48663,2,0.5
48664,4,1.25
48665,1,1
48666,3,0.666666667
48667,1,1
48668,4,1
48669,4,1.75
48670,3,2
48671,1,1
48672,3,0.666666667
48673,3,2
48674,2,1
48675,2,1.5
48676,1,1
48677,2,1.5
48679,2,1
48680,1,1
48681,2,2
48682,5,1.2
48684,2,1
48685,2,0.5
48686,1,1
48687,1,1
48688,3,0.333333333
48689,2,0.5
48690,3,1.333333333
48691,2,0.5
48693,2,0.5
48695,4,0.75
48696,2,1
48697,3,2.333333333
48698,3,0.333333333
48700,1,1
48701,2,1
48702,3,1
48703,2,1.5
48704,3,1.666666667
48705,1,1
48706,2,1.5
48707,1,1
48708,1,1
48709,1,1
48710,1,1
48711,3,0.333333333
48712,1,8
48713,2,1
48714,1,1
48715,1,1
48716,2,3
48717,1,1
48718,1,1
48719,2,2.5
48720,1,1
48721,4,3
48722,2,0.5
48723,1,1
48726,1,1
48727,1,6
48728,1,1
48729,2,11
48730,1,1
48731,3,1.666666667
48732,1,1
48733,3,2.333333333
48734,3,1
48735,2,1
48736,5,1.2
48737,1,1
48738,4,7.25
48739,5,1.6
48740,1,1
48741,1,1
48742,1,1
48743,1,1
48744,1,1
48745,2,2
48746,1,10
48747,3,0.666666667
48748,1,2
48749,2,0.5
48750,2,9
48751,1,7
48752,4,2
48753,6,2
48754,3,2.333333333
48757,3,1.666666667
48758,2,0.5
48759,2,2
48760,4,2.25
48761,2,1
48762,2,1
48763,5,1.6
48764,4,2.75
48765,1,9
48766,2,4
48767,3,1.666666667
48768,2,5.5
48769,3,3
48770,7,1
48771,1,4
48772,2,0.5
48773,4,3.25
48774,2,0.5
48775,1,1
48776,4,3
48777,4,1.75
48778,3,2.666666667
48779,2,0.5
48780,4,1.25
48781,2,4.5
48782,1,7
48783,1,1
48784,7,0.714285714
48785,3,1.666666667
48786,2,3.5
48787,4,2.25
48788,1,1
48789,2,1
48790,2,2.5
48791,5,2.2
48792,3,1.666666667
48793,2,5
48794,7,1
48795,4,2
48796,2,0.5
48797,2,2.5
48798,2,1
48799,1,10
48800,3,4
48801,3,0.666666667
48802,1,10
48804,5,2.6
48805,1,1
48806,1,1
48807,1,1
48808,2,11
48809,7,1.142857143
48810,2,0.5
48812,1,1
48813,3,4
48814,2,3.5
48815,1,1
48817,2,2.5
48818,1,8
48820,2,1
48821,2,5
48822,1,1
48823,2,9
48824,5,1.6
48825,1,11
48826,5,2
48828,7,1
48829,3,1
48831,2,9
48832,2,11
48833,4,3
48834,2,1.5
48835,1,7
48836,2,1
48837,2,5.5
48838,3,1.333333333
48839,1,1
48841,4,1
48842,2,0.5
48843,1,1
48844,2,1.5
48845,1,1
48846,1,1
48847,2,2.5
48848,2,0.5
48849,3,2.333333333
48850,4,1.75
48851,3,0.666666667
48852,1,1
48854,5,1.4
48855,3,1.333333333
48857,1,1
48858,2,0.5
48859,4,2
48860,4,0.5
48861,1,1
48863,1,1
48864,1,1
48865,1,1
48866,2,5
48867,1,1
48868,1,1
48869,3,0.666666667
48870,1,3
48871,2,1
48872,2,1
48874,5,1.4
48875,1,10
48876,2,2
48877,3,0.333333333
48878,3,1
48879,1,1
48880,3,0.666666667
48881,2,1
48883,1,2
48884,4,3
48885,2,1
48886,1,1
48887,5,1
48888,4,1
48889,3,2
48891,2,1
48892,1,1
48893,2,10
48894,5,0.8
48895,1,1
48896,1,1
48897,1,1
48898,6,1.833333333
48899,5,1.2
48900,3,3
48901,1,6
48902,3,0.333333333
48903,2,0.5
48904,1,1
48905,2,0.5
48906,4,1
48907,1,1
48908,2,2
48909,4,3
48910,1,1
48911,3,1.333333333
48912,1,1
48913,1,1
48914,2,0.5
48915,2,2.5
48916,4,2.5
48917,1,1
48918,1,10
48919,1,6
48921,2,0.5
48922,2,1.5
48923,1,1
48924,1,1
48925,1,1
48926,1,1
48927,4,1
48928,4,1.25
48929,2,1.5
48930,1,1
48931,2,0.5
48932,4,1.25
48933,3,0.666666667
48934,3,1.666666667
48935,1,1
48936,1,1
48937,1,9
48938,2,1
48939,2,0.5
48940,5,1.4
48942,1,1
48943,4,1
48944,2,0.5
48945,4,1.25
48947,2,2
48948,1,1
48949,2,0.5
48950,1,10
48952,4,1.75
48954,1,1
48955,4,1.25
48956,3,1.333333333
48957,1,1
48958,4,0.5
48960,1,1
48963,5,0.4
48964,1,1
48965,1,1
48967,2,0.5
48968,3,6.333333333
48969,1,1
48970,3,1
48971,4,0.25
48972,1,1
48973,1,1
48975,1,1
48976,1,1
48977,2,1
48978,3,1.333333333
48980,2,1
48981,2,3.5
48982,1,1
48984,1,1
48985,1,4
48986,7,2.571428571
48987,1,1
48988,2,0.5
48989,2,2.5
48990,1,1
48991,3,2.333333333
48992,1,2
48993,1,1
48994,2,0.5
48995,1,11
48996,2,2.5
48997,5,1.6
48998,2,3.5
48999,1,1
49000,1,2
49001,2,1
49002,3,1.666666667
49003,1,7
49004,2,1.5
49005,1,1
49006,3,1.333333333
49007,2,5.5
49008,4,2.5
49009,1,12
49010,3,3.333333333
49011,6,1
49012,1,5
49013,4,2.25
49014,6,1.666666667
49015,3,6
49016,1,1
49017,6,1.333333333
49018,2,3
49019,6,1.5
49020,1,1
49021,1,1
49022,7,2.571428571
49023,6,1.833333333
49024,4,1
49025,1,1
49026,3,2.666666667
49027,4,2.5
49028,3,1.666666667
49029,4,2.25
49030,1,2
49031,3,2.666666667
49032,3,1.666666667
49033,4,1.25
49034,3,2.666666667
49035,4,1.5
49036,3,2.333333333
49037,2,2
49038,3,2
49039,5,2.4
49040,4,2.5
49041,2,3
49042,1,6
49043,1,6
49044,3,2.666666667
49045,3,4.333333333
49046,1,9
49047,4,2.25
49048,1,2
49050,1,1
49051,1,1
49052,5,1.6
49053,3,0.666666667
49054,2,3.5
49055,3,1.333333333
49056,1,12
49057,2,5.5
49058,1,1
49059,2,0.5
49060,1,1
49061,5,1.8
49062,7,0.857142857
49063,5,1.4
49064,4,2.75
49065,1,4
49066,2,1
49067,1,7
49068,2,2.5
49069,4,1.5
49071,2,9
49072,1,11
49073,6,2
49074,2,2.5
49075,4,0.75
49076,3,1
49077,1,1
49078,3,4
49079,1,2
49080,5,2.8
49081,1,1
49082,1,1
49083,3,1.333333333
49084,7,2.428571429
49085,1,1
49086,1,1
49087,2,1.5
49088,2,2
49089,4,2.5
49090,2,1.5
49091,3,5.666666667
49092,3,2.333333333
49093,3,4
49094,3,3
49095,1,1
49096,1,10
49097,2,11
49098,2,0.5
49100,2,0.5
49101,1,9
49102,4,1.5
49105,4,1.75
49106,2,3.5
49107,1,1
49108,1,2
49109,1,10
49110,2,4
49111,1,5
49112,2,3
49113,4,3.25
49114,1,14
49115,1,12
49116,2,6
49117,2,0.5
49118,2,3.5
49119,1,4
49120,2,3
49121,2,5.5
49122,6,2
49124,3,3
49125,6,2.333333333
49126,4,1.25
49127,1,1
49128,6,1.333333333
49129,2,3.5
49130,3,5.666666667
49131,1,1
49132,4,2.25
49133,2,5
49134,2,0.5
49135,1,1
49136,4,2.25
49137,5,1.8
49139,2,1.5
49140,1,1
49141,3,6
49142,3,0.666666667
49143,3,3.333333333
49144,1,1
49145,1,1
49146,2,0.5
49148,1,1
49149,3,3.333333333
49150,2,3
49151,4,5.5
49152,2,3
49153,3,3.333333333
49154,4,5.5
49156,4,5.5
49157,4,5.5
49158,1,1
49159,2,2
49160,1,1
49161,5,0.8
49162,2,0.5
49164,5,0.6
49167,1,1
49169,3,2
49170,3,0.666666667
49171,2,1
49172,3,0.333333333
49175,1,1
49176,1,1
49177,1,1
49178,1,1
49179,1,1
49180,1,1
49181,4,1
49183,1,1
49184,2,0.5
49186,3,1
49188,3,0.333333333
49189,1,1
49190,4,1.75
49191,3,2.333333333
49192,4,0.25
49193,1,1
49195,1,1
49196,2,0.5
49197,1,1
49198,1,1
49200,3,1.666666667
49202,1,1
49203,1,1
49204,1,1
49205,1,1
49206,2,0.5
49208,2,5.5
49209,2,0.5
49210,3,0.666666667
49212,1,1
49213,2,1
49214,2,1.5
49215,2,1
49217,2,0.5
49220,3,0.666666667
49223,1,1
49224,3,0.666666667
49225,1,1
49226,1,1
49227,3,0.333333333
49228,1,1
49230,3,1
49231,3,1.333333333
49232,3,1.666666667
49233,2,6
49234,2,1
49235,2,1.5
49236,4,2
49238,1,1
49239,2,1.5
49240,4,1.75
49241,2,1.5
49243,5,2.2
49244,1,1
49247,2,2.5
49248,9,1.222222222
49249,3,4.333333333
49252,11,1.272727273
49253,2,1
49255,1,1
49258,5,1.6
49259,5,3
49263,1,1
49264,1,1
49267,4,5.5
49268,1,1
49269,7,1
49273,4,0.5
49274,2,0.5
49277,2,6
49278,1,1
49279,1,1
49280,3,1.333333333
49281,1,1
49282,1,1
49283,2,1.5
49284,6,2
49285,4,2.25
49286,2,3
49287,2,6
49288,3,3.333333333
49289,4,2
49290,4,5.5
49291,1,1
49292,2,0.5
49293,3,1.666666667
49294,4,5.25
49295,4,1
49296,2,1.5
49298,3,7.666666667
49299,4,0.5
49300,1,1
49301,2,3.5
49302,1,1
49303,3,1.333333333
49304,3,6.666666667
49305,5,2.4
49306,3,6.666666667
49307,4,5.5
49308,1,1
49309,1,1
49310,2,0.5
49311,1,1
49312,1,1
49313,3,3
49314,3,2.666666667
49315,1,1
49316,1,1
49317,1,1
49319,3,1.666666667
49320,10,0.8
49321,5,0.4
49322,3,2
49323,1,1
49324,5,3.6
49326,2,6
49327,2,4
49328,1,1
49329,3,6.666666667
49330,3,7.666666667
49331,1,1
49332,3,2
49333,4,5.5
49334,5,2.2
49335,5,0.4
49336,1,1
49337,2,5.5
49338,4,5.5
49339,1,1
49341,3,2.333333333
49342,3,0.666666667
49343,3,6.666666667
49344,2,0.5
49345,1,1
49348,3,1
49349,3,0.666666667
49350,1,7
49351,2,6
49352,3,1.666666667
49353,4,1.75
49354,6,1.166666667
49355,2,3.5
49356,1,1
49357,2,1
49358,1,1
49359,1,1
49362,3,1.333333333
49363,3,2.666666667
49364,2,1
49365,3,3
49366,2,1.5
49368,1,1
49369,1,1
49371,2,0.5
49375,1,1
49376,2,0.5
49378,5,1.2
49380,1,1
49381,4,0.75
49382,3,0.333333333
49383,3,3
49384,1,1
49385,1,1
49386,1,1
49387,2,0.5
49388,2,1.5
49389,2,0.5
49390,2,7.5
49391,1,1
49392,3,1.666666667
49394,1,1
49395,3,1
49396,2,2.5
49397,1,1
49398,1,1
49399,3,1.333333333
49400,2,3
49401,2,1.5
49402,4,1.25
49403,2,3
49404,2,1
49405,2,1
49406,1,1
49407,2,0.5
49408,3,2.333333333
49409,1,1
49410,2,1.5
49412,4,1.75
49413,2,1.5
49414,2,1
49415,2,0.5
49416,2,1
49417,1,1
49418,3,0.333333333
49419,6,0.833333333
49420,8,1.375
49421,2,0.5
49423,1,1
49424,2,5.5
49429,2,1.5
49430,1,1
49431,2,0.5
49432,3,1.666666667
49433,4,0.75
49435,2,3.5
49438,1,1
49440,2,0.5
49441,2,4
49443,3,0.666666667
49444,4,0.75
49446,1,1
49447,1,1
49448,2,6
49449,1,1
49450,3,1.666666667
49451,2,1
49452,3,0.666666667
49453,2,6
49454,3,1
49455,5,0.8
49456,3,3.666666667
49457,1,1
49458,1,2
49459,4,1
49460,3,1
49461,2,0.5
49462,2,3
49463,2,1
49464,1,1
49465,2,0.5
49466,2,1.5
49467,1,2
49470,2,0.5
49471,2,0.5
49472,3,0.666666667
49473,2,0.5
49475,2,1.5
49476,4,0.5
49478,2,0.5
49479,5,1.8
49481,4,3.25
49482,4,1
49483,3,2
49484,1,1
49485,3,3
49487,1,1
49488,2,0.5
49489,1,1
49490,1,1
49491,2,3.5
49492,4,0.5
49493,3,0.666666667
49494,1,1
49499,4,0.5
49501,1,1
49503,1,3
49505,1,1
49506,1,1
49507,2,2.5
49508,2,0.5
49509,3,2
49510,2,1
49512,1,1
49513,2,1.5
49516,1,1
49518,1,1
49519,3,1
49520,3,1
49521,1,1
49522,5,1.2
49523,3,1
49524,5,0.4
49525,1,1
49527,1,1
49528,2,2
49530,1,1
49531,4,0.5
49533,4,1.75
49534,3,0.666666667
49535,1,1
49538,2,0.5
49539,3,1.333333333
49542,2,0.5
49543,2,3
49544,1,1
49545,3,1
49547,2,1
49548,1,1
49549,1,1
49550,2,0.5
49552,1,1
49553,2,0.5
49556,2,0.5
49558,2,6
49559,2,2
49560,4,1
49562,3,0.666666667
49563,1,1
49564,3,1
49565,2,0.5
49566,2,0.5
49567,2,1.5
49568,2,0.5
49569,5,0.8
49570,4,0.75
49571,3,1.666666667
49572,1,1
49573,2,0.5
49574,4,1.5
49575,2,0.5
49576,1,1
49577,1,1
49578,2,3.5
49579,3,0.333333333
49580,1,1
49581,3,3.333333333
49582,3,1.333333333
49583,1,1
49585,1,1
49586,2,4
49588,3,0.333333333
49589,2,1
49590,3,0.333333333
49591,2,1.5
49592,3,1.666666667
49593,1,1
49596,2,1
49597,2,0.5
49599,2,0.5
49600,8,1
49601,11,1.272727273
49603,1,1
49604,2,1.5
49605,3,1
49607,8,0.875
49608,2,5
49609,3,2.666666667
49610,2,1
49611,3,0.333333333
49612,1,1
49613,3,1
49615,1,1
49616,1,1
49617,1,1
49619,3,2.666666667
49621,11,1.636363636
49622,10,1.4
49623,10,1.4
49625,3,1
49626,4,0.5
49627,2,1
49629,3,1.333333333
49630,3,0.666666667
49631,1,1
49632,2,1
49633,1,1
49634,2,0.5
49635,2,3
49637,1,1
49640,2,2
49642,4,1.25
49643,1,1
49644,1,1
49646,3,0.666666667
49647,11,0.636363636
49648,6,0.833333333
49650,4,0.5
49651,2,0.5
49652,5,1.6
49653,5,1.6
49654,3,3.666666667
49655,11,1.636363636
49656,1,1
49657,5,1.2
49658,11,0.636363636
49659,4,1
49660,5,1.4
49661,2,0.5
49663,5,3.6
49664,2,0.5
49665,3,1
49666,10,1.4
49667,7,1.428571429
49668,4,3
49669,1,1
49671,2,0.5
49673,11,0.636363636
49674,2,1
49675,1,4
49676,3,3.666666667
49678,4,0.75
49679,5,3.6
49680,2,3
49681,3,0.666666667
49682,11,0.636363636
49684,5,0.4
49685,2,0.5
49687,1,1
49688,1,1
49689,2,0.5
49690,1,1
49692,3,0.666666667
49693,4,2.5
49694,4,0.75
49696,1,1
49698,1,1
49699,1,1
49700,7,1.142857143
49701,2,2
49702,4,1
49703,2,3.5
49704,1,1
49705,2,0.5
49706,1,1
49707,1,1
49708,1,1
49709,3,0.666666667
49710,2,1
49711,1,1
49712,1,1
49713,1,1
49714,2,1.5
49715,2,4
49716,2,0.5
49717,1,1
49718,5,0.4
49720,5,0.6
49721,1,1
49722,4,1.5
49723,2,0.5
49724,1,1
49725,5,1
49727,1,1
49728,2,0.5
49729,6,0.833333333
49730,1,1
49731,3,0.333333333
49732,2,0.5
49734,2,1.5
49735,1,1
49736,1,1
49738,1,1
49739,1,1
49740,1,1
49741,1,1
49742,5,1.4
49743,1,1
49745,2,0.5
49747,3,0.333333333
49748,2,2
49749,3,0.333333333
49750,5,1.2
49751,1,6
49753,3,0.666666667
49754,3,0.333333333
49755,1,1
49758,2,0.5
49759,2,0.5
49760,4,0.25
49761,1,1
49762,2,0.5
49764,4,1.25
49765,5,1.8
49766,2,1
49767,3,0.333333333
49768,1,1
49769,1,1
49770,1,1
49772,1,1
49773,3,3.333333333
49774,1,1
49775,1,1
49776,2,0.5
49777,2,0.5
49778,6,0.833333333
49780,11,0.636363636
49781,2,0.5
49782,3,2
49784,2,0.5
49785,1,1
49787,2,0.5
49789,1,1
49791,1,1
49792,4,0.25
49793,2,0.5
49794,2,3
49795,3,3.666666667
49796,2,7
49797,2,5
49798,3,1
49799,4,2.25
49800,5,1.4
49801,6,0.833333333
49802,3,1
49803,4,0.75
49804,1,1
49805,3,3
49807,6,1.333333333
49808,5,0.8
49809,5,1.2
49810,3,1.333333333
49811,5,3.6
49812,2,0.5
49814,4,1.75
49815,1,6
49817,2,0.5
49818,4,0.25
49819,1,1
49820,1,1
49821,11,0.636363636
49822,1,1
49823,3,1.333333333
49824,2,2.5
49825,6,0.833333333
49826,3,4
49827,1,1
49828,7,1.142857143
49829,2,0.5
49831,3,1
49832,11,0.636363636
49833,2,0.5
49835,2,5
49836,5,1.2
49837,1,6
49838,5,3.6
49840,10,0.6
49842,1,1
49843,3,0.666666667
49845,2,1
49849,6,0.833333333
49850,5,3
49851,1,2
49852,11,0.636363636
49853,7,2
49854,1,1
49855,1,1
49856,1,1
49858,5,0.8
49859,3,1
49860,4,1
49861,2,3.5
49862,6,2.5
49863,2,0.5
49864,1,1
49866,5,1.4
49869,4,2.25
49871,3,1
49872,2,1
49873,2,0.5
49874,3,0.666666667
49875,1,1
49878,2,0.5
49879,4,0.5
49880,1,1
49881,1,1
49883,2,1
49884,2,3.5
49886,3,1
49887,3,1
49888,1,1
49889,3,1
49890,2,1
49891,1,1
49892,3,0.666666667
49893,1,1
49895,3,2
49896,2,0.5
49897,2,1.5
49898,4,0.75
49899,1,1
49900,1,1
49901,1,1
49903,2,2
49904,1,1
49905,2,1
49907,5,2.4
49908,6,1.833333333
49909,1,1
49911,2,4
49912,3,3.666666667
49913,3,2.333333333
49914,4,1.75
49915,8,1.25
49916,2,3.5
49917,1,2
49918,4,2.25
49919,11,0.636363636
49920,2,4
49921,2,1.5
49922,7,1.285714286
49923,4,0.75
49924,2,4.5
49925,2,2
49926,6,2.333333333
49927,4,4
49928,2,4
49931,5,2.4
49932,6,1.833333333
49933,23,0.434782609
49934,2,0.5
49935,10,1.4
49936,10,2.1
49937,6,0.833333333
49938,23,0.434782609
49939,3,1.333333333
49940,10,1.4
49941,5,2.2
49942,1,1
49944,11,0.636363636
49945,9,2.222222222
49946,3,0.666666667
49948,11,0.636363636
49949,2,0.5
49950,1,1
49951,1,1
49953,1,1
49955,3,0.333333333
49956,2,0.5
49957,1,1
49958,3,1.333333333
49959,3,1
49960,3,0.333333333
49961,1,1
49962,2,0.5
49963,2,1
49964,2,1
49965,2,3
49968,2,0.5
49969,4,0.75
49970,2,0.5
49975,4,0.75
49976,1,1
49977,5,0.8
49978,3,1.666666667
49979,3,0.333333333
49980,1,1
49981,3,0.666666667
49982,7,1.285714286
49983,6,1.833333333
49985,3,0.333333333
49986,1,1
49987,4,0.5
49989,3,1.666666667
49990,6,0.833333333
49991,1,1
49992,1,1
49994,2,3
49995,3,2
49996,1,1
49997,2,1.5
49998,1,1
50000,5,0.8
50001,1,1
50002,2,0.5
50003,5,1.8
50004,4,0.5
50005,1,1
50006,2,2.5
50007,5,0.2
50008,4,0.75
50009,2,2
50010,2,4
50011,2,0.5
50012,2,0.5
50013,2,6
50015,1,1
50016,3,0.666666667
50017,1,1
50019,2,2.5
50020,6,1.833333333
50021,1,1
50022,5,1.4
50023,2,4.5
50024,2,4.5
50025,1,1
50026,1,1
50027,2,0.5
50028,1,1
50029,2,0.5
50030,1,1
50031,1,1
50032,2,1
50033,2,0.5
50034,5,0.4
50035,1,1
50036,3,0.333333333
50037,1,1
50038,1,1
50040,1,1
50041,4,0.5
50042,2,2
50043,5,2.4
50044,6,0.666666667
50045,4,0.25
50046,2,2.5
50047,2,5
50048,1,1
50049,3,1
50050,3,0.333333333
50051,2,0.5
50052,1,1
50054,1,1
50055,1,7
50056,2,1.5
50057,1,1
50058,2,0.5
50059,1,10
50060,1,1
50063,7,1.571428571
50064,1,1
50065,2,1.5
50066,1,1
50069,2,1
50070,4,0.5
50071,3,0.666666667
50072,4,1.75
50073,5,0.4
50074,1,1
50075,1,1
50076,1,1
50077,1,1
50078,2,0.5
50079,5,0.8
50080,1,1
50082,2,0.5
50083,2,1
50084,1,1
50085,6,1.833333333
50087,5,1
50088,4,2.5
50089,4,1.5
50090,3,1
50091,2,0.5
50092,3,3.666666667
50093,3,3.666666667
50094,4,2.5
50095,4,1.75
50096,1,1
50097,3,0.333333333
50098,6,1.166666667
50099,1,1
50100,5,2.4
50101,3,1.333333333
50102,5,1
50104,4,0.5
50105,2,1.5
50106,3,1.333333333
50107,1,1
50108,2,4.5
50109,1,1
50110,3,3.666666667
50112,3,0.666666667
50113,1,1
50114,5,0.4
50115,2,0.5
50116,3,0.333333333
50118,2,1.5
50119,1,6
50120,3,0.333333333
50121,2,0.5
50122,4,1.75
50123,4,1
50124,3,4.333333333
50125,1,1
50126,4,0.75
50128,1,1
50129,2,1
50130,1,1
50131,2,0.5
50132,3,0.666666667
50133,1,1
50134,1,1
50135,2,1
50136,4,1.5
50137,2,1.5
50140,2,0.5
50141,1,1
50142,2,1.5
50143,2,0.5
50144,4,1.5
50145,2,2
50146,3,1.333333333
50148,3,1.666666667
50149,1,1
50150,2,1.5
50151,2,0.5
50152,3,1.333333333
50153,4,1.5
50154,2,1
50155,4,0.5
50156,1,1
50157,2,1
50158,3,0.333333333
50159,6,0.833333333
50160,6,1.166666667
50161,4,2.25
50162,3,1
50163,2,0.5
50164,2,1.5
50165,2,0.5
50166,7,0.714285714
50167,2,0.5
50169,2,0.5
50170,1,1
50171,1,1
50172,2,0.5
50173,5,0.6
50174,4,1.25
50175,1,1
50176,3,1.333333333
50177,5,0.4
50178,3,1
50179,2,0.5
50181,2,1
50182,5,1.2
50183,2,8.5
50184,3,1.666666667
50185,3,1.333333333
50186,3,2
50187,5,1.4
50188,2,2
50189,2,2.5
50190,3,2
50192,2,0.5
50193,4,3
50194,5,2.2
50195,2,1.5
50196,3,2.666666667
50197,1,1
50198,5,1.6
50199,2,1
50200,5,1.2
50201,5,1.4
50202,4,1.25
50203,2,4
50204,5,1.4
50205,3,3.333333333
50206,1,1
50207,1,1
50208,3,2
50209,2,7.5
50210,1,4
50211,2,0.5
50212,4,2
50213,3,1.666666667
50214,6,1.166666667
50215,5,1
50216,2,1.5
50217,3,4.333333333
50218,2,4.5
50219,1,5
50220,10,2.1
50221,3,3.333333333
50223,3,2
50224,1,7
50225,4,1.75
50226,3,2
50227,2,4.5
50228,3,0.666666667
50229,10,2.1
50231,1,1
50232,3,0.666666667
50233,2,0.5
50234,4,0.25
50235,1,3
50236,2,2.5
50237,3,3.333333333
50238,3,1
50239,4,0.5
50240,4,1.5
50241,2,1.5
50242,2,0.5
50243,5,0.8
50244,4,0.75
50245,3,2.333333333
50246,1,1
50247,1,1
50248,3,0.666666667
50249,4,1.75
50251,1,1
50252,3,1
50253,6,0.5
50254,4,1
50255,6,1.333333333
50256,4,1.75
50257,2,1
50258,2,5.5
50259,2,2
50260,2,4
50261,6,1.666666667
50262,1,4
50263,3,4.666666667
50264,4,1.75
50265,4,1.25
50266,3,1.666666667
50267,1,1
50268,4,3.75
50269,4,2
50270,4,0.75
50271,5,1.6
50272,3,2.666666667
50273,4,3.75
50274,3,4.666666667
50275,2,4
50278,1,1
50280,2,1
50281,4,0.25
50282,5,0.4
50283,4,0.5
50284,1,2
50285,3,1
50286,1,1
50287,1,1
50288,2,0.5
50289,7,0.285714286
50290,2,0.5
50291,2,0.5
50292,1,3
50293,2,1
